    UTC     Elapsed    Sig     PLL    Freq     Dev    Rcvr
    Time      Time     Str    Volts  Center   Level   Freq
hh:mm:ss.ss   (sec)   (dbm)   (vdc)   (vdc)   (vdc)   (MHz)
-----------------------------------------------------------
11:18:38.86    0.00 -108.84    0.00    0.00    0.00  402.00
11:18:44.87    0.00 -109.25    0.00    0.00    0.00  402.00
11:18:50.86    0.00 -108.84    0.00    0.00    0.00  402.00
11:18:56.88    0.00 -109.25    0.00    0.00    0.00  402.00
11:19:02.87    0.00 -108.84    0.00    0.00    0.00  402.00
11:19:08.87    0.00 -108.84    0.00    0.00    0.00  402.00
11:19:14.87    0.00 -108.43    0.00    0.00    0.00  402.00
11:19:20.87    0.00 -108.84    0.00    0.00    0.00  402.00
11:19:26.87    0.00 -108.84    0.00    0.00    0.00  402.00
11:19:32.87    0.00 -108.84    0.00    0.00    0.00  402.00
11:19:38.87    0.00 -109.25    0.00    0.00    0.00  402.00
11:19:44.87    0.00 -108.84    0.00    0.00    0.00  402.00
11:19:50.87    0.00 -109.25    0.00    0.00    0.00  402.00
11:19:56.87    0.00 -108.84    0.00    0.00    0.00  402.00
11:20:02.87    0.00 -109.25    0.00    0.00    0.00  402.00
11:20:08.89    0.00 -108.84    0.00    0.00    0.00  402.00
11:20:14.87    0.00 -109.66    0.00    0.00    0.00  402.00
11:20:20.87    0.00 -109.66    0.00    0.00    0.00  402.00
11:20:26.86    0.00 -109.66    0.00    0.00    0.00  402.00
11:20:32.87    0.00 -109.66    0.00    0.00    0.00  402.00
11:20:38.87    0.00 -109.25    0.00    0.00    0.00  402.00
11:20:44.89    0.00 -109.66    0.00    0.00    0.00  402.00
11:20:50.86    0.00 -109.25    0.00    0.00    0.00  402.00
11:20:56.87    0.00 -109.25    0.00    0.00    0.00  402.00
11:21:02.86    0.00 -109.66    0.00    0.00    0.00  402.00
11:21:08.88    0.00 -109.25    0.00    0.00    0.00  402.00
11:21:14.86    0.00 -110.08    0.00    0.00    0.00  402.00
11:21:20.87    0.00 -110.08    0.00    0.00    0.00  402.00
11:21:26.86    0.00 -109.25    0.00    0.00    0.00  402.00
11:21:32.87    0.00 -109.25    0.00    0.00    0.00  402.00
11:21:38.87    0.00 -109.25    0.00    0.00    0.00  402.00
11:21:44.89    0.00 -108.84    0.00    0.00    0.00  402.00
11:21:50.87    0.00 -109.25    0.00    0.00    0.00  402.00
11:21:56.87    0.00 -109.25    0.00    0.00    0.00  402.00
11:22:02.87    0.00 -108.84    0.00    0.00    0.00  402.00
11:22:08.87    0.00 -108.84    0.00    0.00    0.00  402.00
11:22:14.87    0.00 -109.25    0.00    0.00    0.00  402.00
11:22:20.86    0.00 -108.84    0.00    0.00    0.00  402.00
11:22:26.87    0.00 -108.84    0.00    0.00    0.00  402.00
11:22:32.88    0.00 -108.84    0.00    0.00    0.00  402.00
11:22:38.86    0.00 -108.84    0.00    0.00    0.00  402.00
11:22:44.87    0.00 -109.25    0.00    0.00    0.00  402.00
11:22:50.87    0.00 -108.84    0.00    0.00    0.00  402.00
11:22:56.86    0.00 -109.25    0.00    0.00    0.00  402.00
11:23:02.88    0.00 -108.84    0.00    0.00    0.00  402.00
11:23:08.86    0.00 -108.84    0.00    0.00    0.00  402.00
11:23:14.87    0.00 -109.66    0.00    0.00    0.00  402.00
11:23:20.87    0.00 -108.84    0.00    0.00    0.00  402.00
11:23:26.88    0.00 -109.25    0.00    0.00    0.00  402.00
11:23:32.86    0.00 -109.25    0.00    0.00    0.00  402.00
11:23:38.88    0.00 -109.66    0.00    0.00    0.00  402.00
11:23:44.86    0.00 -108.84    0.00    0.00    0.00  402.00
11:23:50.87    0.00 -109.25    0.00    0.00    0.00  402.00
11:23:56.86    0.00 -109.25    0.00    0.00    0.00  402.00
11:24:02.87    0.00 -108.84    0.00    0.00    0.00  402.00
11:24:08.87    0.00 -108.84    0.00    0.00    0.00  402.00
11:24:14.87    0.00 -108.84    0.00    0.00    0.00  402.00
11:24:20.87    0.00 -108.84    0.00    0.00    0.00  402.00
11:24:26.88    0.00 -108.84    0.00    0.00    0.00  402.00
11:24:32.87    0.00 -109.25    0.00    0.00    0.00  402.00
11:24:38.87    0.00 -108.84    0.00    0.00    0.00  402.00
11:24:44.87    0.00 -108.84    0.00    0.00    0.00  402.00
11:24:50.87    0.00 -108.84    0.00    0.00    0.00  402.00
11:24:56.86    6.90  -67.52    0.00    0.00    0.00  402.00
11:25:02.87   12.91  -68.76    0.00    0.00    0.00  402.00
11:25:08.87   18.90  -76.61    0.00    0.00    0.00  402.00
11:25:14.87   24.91  -75.78    0.00    0.00    0.00  402.00
11:25:20.86   30.90  -76.61    0.00    0.00    0.00  402.00
11:25:26.87   36.91  -78.26    0.00    0.00    0.00  402.00
11:25:32.87   42.90  -82.81    0.00    0.00    0.00  402.00
11:25:38.87   48.91  -80.74    0.00    0.00    0.00  402.00
11:25:44.87   54.91  -82.81    0.00    0.00    0.00  402.00
11:25:50.87   60.91  -82.81    0.00    0.00    0.00  402.00
11:25:56.87   66.90  -86.94    0.00    0.00    0.00  402.00
11:26:02.88   72.92  -86.11    0.00    0.00    0.00  402.00
11:26:08.88   78.92  -84.87    0.00    0.00    0.00  402.00
11:26:14.89   84.93  -87.35    0.00    0.00    0.00  402.00
11:26:20.87   90.91  -87.35    0.00    0.00    0.00  402.00
11:26:26.88   96.92  -88.59    0.00    0.00    0.00  402.00
11:26:32.87  102.90  -88.59    0.00    0.00    0.00  402.00
11:26:38.88  108.92  -89.00    0.00    0.00    0.00  402.00
11:26:44.87  114.90  -86.52    0.00    0.00    0.00  402.00
11:26:50.87  120.91  -89.42    0.00    0.00    0.00  402.00
11:26:56.86  126.90  -88.18    0.00    0.00    0.00  402.00
11:27:02.87  132.90  -86.94    0.00    0.00    0.00  402.00
11:27:08.87  138.91  -89.83    0.00    0.00    0.00  402.00
11:27:14.89  144.92  -89.83    0.00    0.00    0.00  402.00
11:27:20.87  150.91  -89.83    0.00    0.00    0.00  402.00
